,slide,TILs,Stromal,Epithelial,fold
TCGA-OL-A66P-DX1_left-36766_top-24635_bottom-26504_right-38635.png,TCGA-OL-A66P-DX1,0.2222222222222222,0.7777777777777777,0.0,4
TCGA-OL-A66P-DX1_left-34196_top-26165_bottom-28034_right-36065.png,TCGA-OL-A66P-DX1,0.55,0.44999999999999996,0.0,4
TCGA-OL-A66P-DX1_left-34448_top-25646_bottom-27515_right-36317.png,TCGA-OL-A66P-DX1,0.5,0.5,0.0,4
TCGA-OL-A66P-DX1_left-34450_top-21049_bottom-22918_right-36319.png,TCGA-OL-A66P-DX1,0.18181818181818182,0.6818181818181818,0.0,4
TCGA-OL-A66P-DX1_left-37272_top-22578_bottom-24447_right-39141.png,TCGA-OL-A66P-DX1,0.36363636363636365,0.36363636363636365,0.0,4
TCGA-A2-A0T2-DX1_left-66647_top-58571_bottom-59810_right-67886.png,TCGA-A2-A0T2-DX1,0.0,0.0,1.0,0
TCGA-A2-A0T2-DX1_left-64091_top-59065_bottom-60303_right-65330.png,TCGA-A2-A0T2-DX1,0.85,0.0,0.016666666666666666,0
TCGA-A2-A0T2-DX1_left-67923_top-57021_bottom-58260_right-69162.png,TCGA-A2-A0T2-DX1,0.0,0.0,1.0,0
TCGA-A2-A0T2-DX1_left-66651_top-58041_bottom-59280_right-67890.png,TCGA-A2-A0T2-DX1,0.0,0.038461538461538464,0.9615384615384616,0
TCGA-A2-A0T2-DX1_left-67153_top-58307_bottom-59546_right-68392.png,TCGA-A2-A0T2-DX1,0.0,0.0,1.0,0
TCGA-A2-A0T2-DX1_left-63563_top-59054_bottom-60292_right-64801.png,TCGA-A2-A0T2-DX1,1.0,0.0,0.0,0
TCGA-A2-A0T2-DX1_left-63829_top-59065_bottom-60303_right-65067.png,TCGA-A2-A0T2-DX1,1.0,0.0,0.0,0
TCGA-A2-A0T2-DX1_left-67677_top-57279_bottom-58518_right-68915.png,TCGA-A2-A0T2-DX1,0.0,0.0,1.0,0
TCGA-A2-A0T2-DX1_left-66635_top-58306_bottom-59545_right-67874.png,TCGA-A2-A0T2-DX1,0.0,0.0,1.0,0
TCGA-AR-A1AY-DX1_left-63867_top-27339_bottom-28584_right-65112.png,TCGA-AR-A1AY-DX1,0.0,0.30952380952380953,0.5952380952380952,4
TCGA-OL-A5D6-DX1_left-116139_top-41083_bottom-42334_right-117390.png,TCGA-OL-A5D6-DX1,0.0,0.0,0.75,3
TCGA-A2-A3XX-DX1_left-71477_top-42849_bottom-44100_right-72729.png,TCGA-A2-A3XX-DX1,0.0,0.0,0.9629629629629629,2
TCGA-A2-A3XX-DX1_left-70994_top-42852_bottom-44104_right-72245.png,TCGA-A2-A3XX-DX1,0.09090909090909091,0.045454545454545456,0.8636363636363636,2
TCGA-A2-A3XX-DX1_left-70722_top-41832_bottom-43083_right-71974.png,TCGA-A2-A3XX-DX1,0.0,0.35714285714285715,0.5714285714285714,2
TCGA-A2-A3XX-DX1_left-70203_top-41841_bottom-43092_right-71454.png,TCGA-A2-A3XX-DX1,0.11538461538461539,0.19230769230769232,0.6153846153846154,2
TCGA-A2-A3XX-DX1_left-70991_top-41830_bottom-43081_right-72242.png,TCGA-A2-A3XX-DX1,0.0,0.03125,0.9375,2
TCGA-A2-A3XX-DX1_left-70468_top-41821_bottom-43072_right-71719.png,TCGA-A2-A3XX-DX1,0.34782608695652173,0.34782608695652173,0.0,2
TCGA-A2-A3XX-DX1_left-70467_top-42607_bottom-43858_right-71718.png,TCGA-A2-A3XX-DX1,0.034482758620689655,0.0,0.6551724137931034,2
TCGA-A2-A3XX-DX1_left-71755_top-42861_bottom-44112_right-73006.png,TCGA-A2-A3XX-DX1,0.0,0.0,0.7352941176470589,2
TCGA-A2-A3XX-DX1_left-70205_top-42101_bottom-43352_right-71457.png,TCGA-A2-A3XX-DX1,0.07142857142857142,0.0,0.7857142857142857,2
TCGA-A2-A3XX-DX1_left-69946_top-42604_bottom-43856_right-71198.png,TCGA-A2-A3XX-DX1,0.0,0.10714285714285714,0.5714285714285714,2
TCGA-A2-A3XX-DX1_left-70215_top-41579_bottom-42830_right-71466.png,TCGA-A2-A3XX-DX1,0.3448275862068966,0.034482758620689655,0.10344827586206896,2
TCGA-A2-A3XX-DX1_left-72262_top-43102_bottom-44353_right-73513.png,TCGA-A2-A3XX-DX1,0.18181818181818182,0.5,0.18181818181818182,2
TCGA-A2-A3XX-DX1_left-70193_top-43106_bottom-44358_right-71444.png,TCGA-A2-A3XX-DX1,0.0,0.07692307692307693,0.8461538461538461,2
TCGA-A2-A3XX-DX1_left-69945_top-43357_bottom-44608_right-71196.png,TCGA-A2-A3XX-DX1,0.0,0.0,0.5,2
TCGA-A2-A3XX-DX1_left-70991_top-41570_bottom-42822_right-72242.png,TCGA-A2-A3XX-DX1,0.0,0.32,0.6,2
TCGA-A2-A3XX-DX1_left-70705_top-42858_bottom-44110_right-71956.png,TCGA-A2-A3XX-DX1,0.0,0.08,0.76,2
TCGA-D8-A147-DX1_left-67436_top-19835_bottom-21074_right-68675.png,TCGA-D8-A147-DX1,0.8478260869565217,0.10869565217391304,0.021739130434782608,3
TCGA-D8-A147-DX1_left-66921_top-20334_bottom-21573_right-68160.png,TCGA-D8-A147-DX1,0.6833333333333333,0.2,0.0,3
TCGA-D8-A147-DX1_left-67698_top-20346_bottom-21585_right-68937.png,TCGA-D8-A147-DX1,0.0,0.0,0.7916666666666666,3
TCGA-D8-A147-DX1_left-67438_top-20588_bottom-21827_right-68676.png,TCGA-D8-A147-DX1,0.13333333333333333,0.0,0.8,3
TCGA-D8-A147-DX1_left-68205_top-20078_bottom-21317_right-69443.png,TCGA-D8-A147-DX1,0.6060606060606061,0.3333333333333333,0.06060606060606061,3
TCGA-D8-A147-DX1_left-67940_top-19820_bottom-21059_right-69179.png,TCGA-D8-A147-DX1,0.25,0.0,0.75,3
TCGA-D8-A147-DX1_left-67951_top-19327_bottom-20565_right-69189.png,TCGA-D8-A147-DX1,0.4375,0.125,0.4375,3
TCGA-D8-A147-DX1_left-66668_top-19318_bottom-20557_right-67907.png,TCGA-D8-A147-DX1,0.30434782608695654,0.0,0.6086956521739131,3
TCGA-D8-A147-DX1_left-67181_top-19824_bottom-21063_right-68420.png,TCGA-D8-A147-DX1,0.5681818181818182,0.22727272727272727,0.0,3
TCGA-D8-A147-DX1_left-67186_top-20344_bottom-21583_right-68425.png,TCGA-D8-A147-DX1,0.16129032258064516,0.0,0.7096774193548387,3
TCGA-D8-A147-DX1_left-66673_top-20597_bottom-21836_right-67912.png,TCGA-D8-A147-DX1,0.42857142857142855,0.2857142857142857,0.2,3
TCGA-D8-A147-DX1_left-67694_top-19307_bottom-20546_right-68933.png,TCGA-D8-A147-DX1,0.30434782608695654,0.2826086956521739,0.2826086956521739,3
TCGA-D8-A147-DX1_left-66916_top-19842_bottom-21081_right-68155.png,TCGA-D8-A147-DX1,0.2692307692307693,0.038461538461538464,0.6538461538461539,3
TCGA-D8-A147-DX1_left-66673_top-20328_bottom-21567_right-67912.png,TCGA-D8-A147-DX1,0.65625,0.09375,0.25,3
TCGA-AN-A0XU-DX1_left-26916_top-19753_bottom-20970_right-28133.png,TCGA-AN-A0XU-DX1,0.04,0.0,0.96,3
TCGA-AN-A0XU-DX1_left-30503_top-18719_bottom-19935_right-31720.png,TCGA-AN-A0XU-DX1,0.0,0.0,0.9428571428571428,3
TCGA-AN-A0XU-DX1_left-32809_top-21540_bottom-22757_right-34026.png,TCGA-AN-A0XU-DX1,0.08,0.76,0.12,3
TCGA-AN-A0XU-DX1_left-26917_top-20519_bottom-21735_right-28134.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-31002_top-18730_bottom-19947_right-32219.png,TCGA-AN-A0XU-DX1,0.0,0.05555555555555555,0.9444444444444444,3
TCGA-AN-A0XU-DX1_left-32035_top-20004_bottom-21221_right-33251.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-29475_top-20773_bottom-21990_right-30692.png,TCGA-AN-A0XU-DX1,0.0,0.023809523809523808,0.9285714285714286,3
TCGA-AN-A0XU-DX1_left-26154_top-21024_bottom-22240_right-27371.png,TCGA-AN-A0XU-DX1,0.8378378378378378,0.12162162162162163,0.02702702702702703,3
TCGA-AN-A0XU-DX1_left-28957_top-21024_bottom-22240_right-30174.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-26401_top-20254_bottom-21470_right-27618.png,TCGA-AN-A0XU-DX1,0.034482758620689655,0.5172413793103449,0.4482758620689655,3
TCGA-AN-A0XU-DX1_left-29221_top-18475_bottom-19692_right-30438.png,TCGA-AN-A0XU-DX1,0.3,0.16666666666666666,0.5,3
TCGA-AN-A0XU-DX1_left-32552_top-21031_bottom-22247_right-33768.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-27943_top-20260_bottom-21476_right-29159.png,TCGA-AN-A0XU-DX1,0.0,0.02857142857142857,0.9428571428571428,3
TCGA-AN-A0XU-DX1_left-27421_top-20268_bottom-21485_right-28638.png,TCGA-AN-A0XU-DX1,0.0,0.0,0.9642857142857143,3
TCGA-AN-A0XU-DX1_left-31525_top-20775_bottom-21992_right-32742.png,TCGA-AN-A0XU-DX1,0.09302325581395349,0.09302325581395349,0.813953488372093,3
TCGA-AN-A0XU-DX1_left-31782_top-20005_bottom-21222_right-32998.png,TCGA-AN-A0XU-DX1,0.21052631578947367,0.10526315789473684,0.6842105263157895,3
TCGA-AN-A0XU-DX1_left-32294_top-20768_bottom-21985_right-33510.png,TCGA-AN-A0XU-DX1,0.023255813953488372,0.023255813953488372,0.9534883720930233,3
TCGA-AN-A0XU-DX1_left-29734_top-18473_bottom-19689_right-30951.png,TCGA-AN-A0XU-DX1,0.0,0.0,0.5853658536585366,3
TCGA-AN-A0XU-DX1_left-32039_top-20527_bottom-21744_right-33256.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-30754_top-18979_bottom-20195_right-31970.png,TCGA-AN-A0XU-DX1,0.03125,0.125,0.84375,3
TCGA-AN-A0XU-DX1_left-27935_top-19502_bottom-20718_right-29152.png,TCGA-AN-A0XU-DX1,0.03571428571428571,0.0,0.8571428571428571,3
TCGA-AN-A0XU-DX1_left-30497_top-21280_bottom-22497_right-31714.png,TCGA-AN-A0XU-DX1,0.8545454545454545,0.10909090909090909,0.03636363636363636,3
TCGA-AN-A0XU-DX1_left-26662_top-20002_bottom-21218_right-27878.png,TCGA-AN-A0XU-DX1,0.022222222222222223,0.022222222222222223,0.9333333333333333,3
TCGA-AN-A0XU-DX1_left-31524_top-19753_bottom-20970_right-32740.png,TCGA-AN-A0XU-DX1,0.025,0.0,0.975,3
TCGA-AN-A0XU-DX1_left-26410_top-21290_bottom-22506_right-27626.png,TCGA-AN-A0XU-DX1,0.8421052631578947,0.08771929824561403,0.07017543859649122,3
TCGA-AN-A0XU-DX1_left-29210_top-21281_bottom-22498_right-30427.png,TCGA-AN-A0XU-DX1,0.6666666666666666,0.14814814814814814,0.0,3
TCGA-AN-A0XU-DX1_left-32048_top-21037_bottom-22253_right-33264.png,TCGA-AN-A0XU-DX1,0.0,0.0,1.0,3
TCGA-AN-A0XU-DX1_left-32559_top-20769_bottom-21986_right-33775.png,TCGA-AN-A0XU-DX1,0.06976744186046512,0.0,0.8604651162790697,3
TCGA-AN-A0XU-DX1_left-27417_top-21033_bottom-22250_right-28634.png,TCGA-AN-A0XU-DX1,0.037037037037037035,0.4444444444444444,0.48148148148148145,3
TCGA-AN-A0XU-DX1_left-30238_top-21025_bottom-22242_right-31455.png,TCGA-AN-A0XU-DX1,0.7627118644067797,0.13559322033898305,0.0,3
TCGA-AN-A0XU-DX1_left-26146_top-21285_bottom-22502_right-27363.png,TCGA-AN-A0XU-DX1,0.7692307692307692,0.06153846153846154,0.12307692307692308,3
TCGA-AN-A0XU-DX1_left-26651_top-20517_bottom-21734_right-27868.png,TCGA-AN-A0XU-DX1,0.0,0.32142857142857145,0.2857142857142857,3
TCGA-AN-A0XU-DX1_left-26666_top-20261_bottom-21478_right-27883.png,TCGA-AN-A0XU-DX1,0.03571428571428571,0.0,0.9642857142857143,3
TCGA-AN-A0XU-DX1_left-31012_top-21546_bottom-22763_right-32228.png,TCGA-AN-A0XU-DX1,0.11428571428571428,0.0,0.8857142857142857,3
TCGA-AN-A0XU-DX1_left-29980_top-18724_bottom-19941_right-31197.png,TCGA-AN-A0XU-DX1,0.02564102564102564,0.10256410256410256,0.6923076923076923,3
TCGA-AN-A0XU-DX1_left-29214_top-20767_bottom-21984_right-30431.png,TCGA-AN-A0XU-DX1,0.021739130434782608,0.0,0.9347826086956522,3
TCGA-AN-A0XU-DX1_left-30244_top-21544_bottom-22761_right-31461.png,TCGA-AN-A0XU-DX1,0.6825396825396826,0.25396825396825395,0.0,3
TCGA-E2-A1AZ-DX1_left-51578_top-17346_bottom-18591_right-52823.png,TCGA-E2-A1AZ-DX1,0.0,1.0,0.0,0
TCGA-E2-A1AZ-DX1_left-51843_top-18625_bottom-19870_right-53088.png,TCGA-E2-A1AZ-DX1,0.7954545454545454,0.20454545454545456,0.0,0
TCGA-E2-A1AZ-DX1_left-50554_top-17094_bottom-18339_right-51799.png,TCGA-E2-A1AZ-DX1,0.0,0.0,0.9230769230769231,0
TCGA-E2-A1AZ-DX1_left-50813_top-17100_bottom-18345_right-52058.png,TCGA-E2-A1AZ-DX1,0.0,0.0,0.9375,0
TCGA-E2-A1AZ-DX1_left-51324_top-19402_bottom-20647_right-52569.png,TCGA-E2-A1AZ-DX1,0.0,0.0,1.0,0
TCGA-AR-A0U4-DX1_left-42962_top-70568_bottom-71813_right-44206.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.75,4
TCGA-AR-A0U4-DX1_left-46280_top-70572_bottom-71817_right-47525.png,TCGA-AR-A0U4-DX1,0.550561797752809,0.0,0.12359550561797752,4
TCGA-AR-A0U4-DX1_left-43456_top-69800_bottom-71045_right-44701.png,TCGA-AR-A0U4-DX1,0.10810810810810811,0.0,0.4594594594594595,4
TCGA-AR-A0U4-DX1_left-41401_top-70319_bottom-71564_right-42645.png,TCGA-AR-A0U4-DX1,0.29310344827586204,0.034482758620689655,0.46551724137931033,4
TCGA-AR-A0U4-DX1_left-46287_top-70312_bottom-71557_right-47532.png,TCGA-AR-A0U4-DX1,0.21428571428571427,0.0,0.75,4
TCGA-AR-A0U4-DX1_left-41923_top-70567_bottom-71812_right-43168.png,TCGA-AR-A0U4-DX1,0.0,0.0,1.0,4
TCGA-AR-A0U4-DX1_left-41921_top-70301_bottom-71546_right-43166.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.95,4
TCGA-AR-A0U4-DX1_left-46533_top-70818_bottom-72062_right-47778.png,TCGA-AR-A0U4-DX1,0.7640449438202248,0.011235955056179775,0.0,4
TCGA-AR-A0U4-DX1_left-41410_top-70051_bottom-71295_right-42655.png,TCGA-AR-A0U4-DX1,0.4583333333333333,0.020833333333333332,0.3958333333333333,4
TCGA-AR-A0U4-DX1_left-41672_top-70058_bottom-71303_right-42917.png,TCGA-AR-A0U4-DX1,0.20689655172413793,0.0,0.5517241379310345,4
TCGA-AR-A0U4-DX1_left-43715_top-70571_bottom-71816_right-44960.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.7777777777777778,4
TCGA-AR-A0U4-DX1_left-46269_top-70829_bottom-72073_right-47514.png,TCGA-AR-A0U4-DX1,0.8200000000000001,0.0,0.0,4
TCGA-AR-A0U4-DX1_left-41652_top-69795_bottom-71040_right-42897.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.9047619047619048,4
TCGA-AR-A0U4-DX1_left-42944_top-70824_bottom-72068_right-44189.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.4,4
TCGA-AR-A0U4-DX1_left-41160_top-70583_bottom-71828_right-42405.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.8888888888888888,4
TCGA-AR-A0U4-DX1_left-46273_top-70058_bottom-71303_right-47518.png,TCGA-AR-A0U4-DX1,0.0,0.0,0.0,4
TCGA-E2-A14R-DX1_left-8520_top-60098_bottom-61343_right-9765.png,TCGA-E2-A14R-DX1,0.0,0.0,0.9259259259259259,3
TCGA-E2-A14R-DX1_left-8528_top-60592_bottom-61837_right-9773.png,TCGA-E2-A14R-DX1,0.33333333333333337,0.09523809523809523,0.38095238095238093,3
TCGA-E2-A14R-DX1_left-8024_top-60103_bottom-61348_right-9269.png,TCGA-E2-A14R-DX1,0.0,0.0,0.96875,3
TCGA-E2-A14R-DX1_left-7757_top-60358_bottom-61603_right-9002.png,TCGA-E2-A14R-DX1,0.0,0.0,0.9032258064516129,3
TCGA-E2-A14R-DX1_left-9042_top-60351_bottom-61596_right-10287.png,TCGA-E2-A14R-DX1,0.6666666666666666,0.14814814814814814,0.0,3
TCGA-E2-A14R-DX1_left-8030_top-59580_bottom-60825_right-9275.png,TCGA-E2-A14R-DX1,0.0,0.0,0.6666666666666666,3
TCGA-E2-A14R-DX1_left-8795_top-60601_bottom-61846_right-10040.png,TCGA-E2-A14R-DX1,0.7872340425531915,0.19148936170212766,0.0,3
TCGA-EW-A6SB-DX1_left-37729_top-61213_bottom-62430_right-38946.png,TCGA-EW-A6SB-DX1,1.0,0.0,0.0,3
TCGA-EW-A6SB-DX1_left-37982_top-61215_bottom-62432_right-39199.png,TCGA-EW-A6SB-DX1,0.6666666666666666,0.16666666666666666,0.0,3
TCGA-EW-A6SB-DX1_left-35404_top-57887_bottom-59104_right-36621.png,TCGA-EW-A6SB-DX1,0.78,0.12,0.08,3
TCGA-EW-A6SB-DX1_left-36188_top-60688_bottom-61904_right-37405.png,TCGA-EW-A6SB-DX1,0.26785714285714285,0.08928571428571429,0.39285714285714285,3
TCGA-EW-A6SB-DX1_left-36466_top-56624_bottom-57841_right-37683.png,TCGA-EW-A6SB-DX1,0.38095238095238093,0.023809523809523808,0.38095238095238093,3
TCGA-EW-A6SB-DX1_left-35433_top-57136_bottom-58353_right-36649.png,TCGA-EW-A6SB-DX1,0.08571428571428572,0.0,0.8571428571428571,3
TCGA-EW-A6SB-DX1_left-37721_top-61473_bottom-62690_right-38938.png,TCGA-EW-A6SB-DX1,0.8666666666666667,0.044444444444444446,0.0,3
TCGA-EW-A6SB-DX1_left-35680_top-57115_bottom-58331_right-36896.png,TCGA-EW-A6SB-DX1,0.25,0.0,0.6,3
TCGA-EW-A6SB-DX1_left-35415_top-56860_bottom-58077_right-36631.png,TCGA-EW-A6SB-DX1,0.3939393939393939,0.0,0.5757575757575758,3
TCGA-EW-A6SB-DX1_left-35939_top-58911_bottom-60128_right-37155.png,TCGA-EW-A6SB-DX1,0.9322033898305084,0.0,0.0,3
TCGA-EW-A6SB-DX1_left-36702_top-61208_bottom-62425_right-37918.png,TCGA-EW-A6SB-DX1,0.125,0.625,0.1875,3
TCGA-EW-A6SB-DX1_left-36716_top-57623_bottom-58840_right-37933.png,TCGA-EW-A6SB-DX1,0.4634146341463415,0.3170731707317073,0.04878048780487805,3
TCGA-EW-A6SB-DX1_left-36448_top-57380_bottom-58596_right-37665.png,TCGA-EW-A6SB-DX1,0.05,0.0,0.9,3
TCGA-EW-A6SB-DX1_left-36943_top-57113_bottom-58330_right-38160.png,TCGA-EW-A6SB-DX1,0.06896551724137931,0.0,0.8275862068965517,3
TCGA-EW-A6SB-DX1_left-36957_top-59158_bottom-60375_right-38174.png,TCGA-EW-A6SB-DX1,0.5,0.0,0.5,3
TCGA-EW-A6SB-DX1_left-36697_top-60191_bottom-61408_right-37914.png,TCGA-EW-A6SB-DX1,0.0,0.0,0.9565217391304348,3
TCGA-EW-A6SB-DX1_left-38233_top-61738_bottom-62955_right-39450.png,TCGA-EW-A6SB-DX1,0.8,0.2,0.0,3
TCGA-EW-A6SB-DX1_left-36201_top-57126_bottom-58343_right-37418.png,TCGA-EW-A6SB-DX1,0.9803921568627451,0.0196078431372549,0.0,3
TCGA-EW-A6SB-DX1_left-37234_top-59678_bottom-60894_right-38451.png,TCGA-EW-A6SB-DX1,0.29411764705882354,0.0,0.6470588235294118,3
TCGA-EW-A6SB-DX1_left-36188_top-60963_bottom-62180_right-37405.png,TCGA-EW-A6SB-DX1,1.0,0.0,0.0,3
TCGA-EW-A6SB-DX1_left-36693_top-58146_bottom-59363_right-37910.png,TCGA-EW-A6SB-DX1,0.043478260869565216,0.0,0.9130434782608695,3
TCGA-EW-A6SB-DX1_left-39008_top-61214_bottom-62431_right-40225.png,TCGA-EW-A6SB-DX1,0.4444444444444444,0.4074074074074074,0.07407407407407407,3
TCGA-EW-A6SB-DX1_left-38244_top-61224_bottom-62440_right-39461.png,TCGA-EW-A6SB-DX1,0.8979591836734694,0.061224489795918366,0.0,3
TCGA-EW-A6SB-DX1_left-35654_top-59692_bottom-60909_right-36870.png,TCGA-EW-A6SB-DX1,0.24242424242424243,0.0,0.7575757575757576,3
TCGA-EW-A6SB-DX1_left-36959_top-60438_bottom-61655_right-38176.png,TCGA-EW-A6SB-DX1,0.5405405405405406,0.0,0.43243243243243246,3
TCGA-EW-A6SB-DX1_left-38751_top-59419_bottom-60635_right-39968.png,TCGA-EW-A6SB-DX1,0.06896551724137931,0.034482758620689655,0.6896551724137931,3
TCGA-EW-A6SB-DX1_left-37725_top-60445_bottom-61662_right-38941.png,TCGA-EW-A6SB-DX1,0.8444444444444444,0.15555555555555556,0.0,3
TCGA-EW-A6SB-DX1_left-35673_top-57637_bottom-58854_right-36889.png,TCGA-EW-A6SB-DX1,0.08333333333333333,0.05555555555555555,0.7777777777777778,3
TCGA-EW-A6SB-DX1_left-35429_top-58905_bottom-60122_right-36646.png,TCGA-EW-A6SB-DX1,0.8205128205128206,0.0,0.1794871794871795,3
TCGA-EW-A6SB-DX1_left-37477_top-57628_bottom-58845_right-38694.png,TCGA-EW-A6SB-DX1,0.0,0.0,0.8076923076923077,3
TCGA-EW-A6SB-DX1_left-38496_top-61213_bottom-62430_right-39713.png,TCGA-EW-A6SB-DX1,0.8947368421052632,0.10526315789473684,0.0,3
TCGA-EW-A6SB-DX1_left-37214_top-56852_bottom-58069_right-38430.png,TCGA-EW-A6SB-DX1,0.0,0.0,0.9767441860465116,3
TCGA-EW-A6SB-DX1_left-36697_top-59170_bottom-60387_right-37914.png,TCGA-EW-A6SB-DX1,0.40625,0.0,0.59375,3
TCGA-EW-A6SB-DX1_left-34912_top-58141_bottom-59358_right-36129.png,TCGA-EW-A6SB-DX1,0.8,0.1111111111111111,0.022222222222222223,3
TCGA-EW-A6SB-DX1_left-37462_top-61477_bottom-62693_right-38679.png,TCGA-EW-A6SB-DX1,0.4716981132075472,0.09433962264150944,0.0,3
TCGA-EW-A6SB-DX1_left-37483_top-57107_bottom-58324_right-38700.png,TCGA-EW-A6SB-DX1,0.0,0.0,1.0,3
TCGA-EW-A6SB-DX1_left-35682_top-59421_bottom-60638_right-36899.png,TCGA-EW-A6SB-DX1,0.0,0.0,0.9166666666666666,3
TCGA-EW-A6SB-DX1_left-37979_top-60189_bottom-61405_right-39196.png,TCGA-EW-A6SB-DX1,0.627906976744186,0.13953488372093023,0.20930232558139536,3
TCGA-EW-A6SB-DX1_left-37469_top-61209_bottom-62426_right-38686.png,TCGA-EW-A6SB-DX1,0.8541666666666667,0.14583333333333334,0.0,3
TCGA-EW-A6SB-DX1_left-36187_top-59171_bottom-60388_right-37404.png,TCGA-EW-A6SB-DX1,0.3611111111111111,0.0,0.3611111111111111,3
TCGA-EW-A6SB-DX1_left-35165_top-57132_bottom-58349_right-36382.png,TCGA-EW-A6SB-DX1,0.34375,0.0,0.625,3
TCGA-EW-A6SB-DX1_left-37214_top-59170_bottom-60387_right-38430.png,TCGA-EW-A6SB-DX1,0.36666666666666664,0.03333333333333333,0.6,3
TCGA-EW-A6SB-DX1_left-35446_top-59180_bottom-60397_right-36662.png,TCGA-EW-A6SB-DX1,0.25806451612903225,0.0,0.6451612903225806,3
TCGA-EW-A6SB-DX1_left-37216_top-57118_bottom-58335_right-38433.png,TCGA-EW-A6SB-DX1,0.0,0.0,0.9024390243902439,3
TCGA-EW-A6SB-DX1_left-37988_top-61474_bottom-62691_right-39205.png,TCGA-EW-A6SB-DX1,0.7037037037037037,0.018518518518518517,0.0,3
TCGA-EW-A6SB-DX1_left-35674_top-58665_bottom-59882_right-36890.png,TCGA-EW-A6SB-DX1,0.7894736842105263,0.0,0.18421052631578946,3
TCGA-EW-A6SB-DX1_left-36445_top-59177_bottom-60394_right-37662.png,TCGA-EW-A6SB-DX1,0.2903225806451613,0.0,0.7096774193548387,3
TCGA-EW-A6SB-DX1_left-37968_top-59916_bottom-61133_right-39185.png,TCGA-EW-A6SB-DX1,0.07692307692307693,0.0,0.5769230769230769,3
TCGA-EW-A6SB-DX1_left-36952_top-59947_bottom-61164_right-38169.png,TCGA-EW-A6SB-DX1,0.06060606060606061,0.0,0.8484848484848485,3
TCGA-EW-A6SB-DX1_left-35949_top-59680_bottom-60897_right-37166.png,TCGA-EW-A6SB-DX1,0.05555555555555555,0.0,0.9444444444444444,3
TCGA-EW-A6SB-DX1_left-35934_top-57126_bottom-58343_right-37151.png,TCGA-EW-A6SB-DX1,0.6666666666666667,0.0,0.24444444444444444,3
TCGA-EW-A6SB-DX1_left-39002_top-60456_bottom-61673_right-40219.png,TCGA-EW-A6SB-DX1,0.2857142857142857,0.7142857142857143,0.0,3
TCGA-EW-A6SB-DX1_left-37220_top-57386_bottom-58602_right-38436.png,TCGA-EW-A6SB-DX1,0.03571428571428571,0.0,0.8214285714285714,3
TCGA-EW-A6SB-DX1_left-37474_top-59169_bottom-60386_right-38691.png,TCGA-EW-A6SB-DX1,0.0,0.0,1.0,3
TCGA-EW-A6SB-DX1_left-36458_top-60705_bottom-61922_right-37675.png,TCGA-EW-A6SB-DX1,0.07692307692307693,0.2692307692307692,0.5769230769230769,3
TCGA-BH-A18G-DX1_left-17124_top-2569_bottom-3806_right-18361.png,TCGA-BH-A18G-DX1,0.5625,0.2916666666666667,0.0,4
TCGA-BH-A18G-DX1_left-16861_top-3071_bottom-4308_right-18097.png,TCGA-BH-A18G-DX1,0.08333333333333333,0.2916666666666667,0.3333333333333333,4
TCGA-BH-A18G-DX1_left-16864_top-1534_bottom-2771_right-18101.png,TCGA-BH-A18G-DX1,0.07407407407407407,0.037037037037037035,0.7777777777777778,4
TCGA-BH-A18G-DX1_left-17096_top-791_bottom-2028_right-18333.png,TCGA-BH-A18G-DX1,0.4473684210526316,0.0,0.47368421052631576,4
TCGA-BH-A18G-DX1_left-16851_top-3335_bottom-4571_right-18088.png,TCGA-BH-A18G-DX1,0.03225806451612903,0.1935483870967742,0.3870967741935484,4
TCGA-BH-A0B3-DX1_left-85336_top-42204_bottom-43440_right-86572.png,TCGA-BH-A0B3-DX1,0.0,0.3333333333333333,0.25,1
TCGA-BH-A0B3-DX1_left-85870_top-42429_bottom-43665_right-87106.png,TCGA-BH-A0B3-DX1,0.0,0.0,0.6875,1
TCGA-BH-A0B3-DX1_left-85361_top-42455_bottom-43691_right-86598.png,TCGA-BH-A0B3-DX1,0.0,0.0,0.7916666666666666,1
TCGA-BH-A0B3-DX1_left-87161_top-42726_bottom-43962_right-88398.png,TCGA-BH-A0B3-DX1,0.0,0.07692307692307693,0.6923076923076923,1
TCGA-BH-A0B3-DX1_left-86138_top-42957_bottom-44194_right-87374.png,TCGA-BH-A0B3-DX1,0.0,0.0,0.6818181818181818,1
TCGA-A2-A0T0-DX1_left-72879_top-61026_bottom-62264_right-74118.png,TCGA-A2-A0T0-DX1,0.0,0.8260869565217391,0.08695652173913043,4
